word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
jurnal,0,0,0,0,0,0,0,0,0,0
jurnalistik,0,0,0,0,0,0,0,0,0,1
wartawan,0,0,0,0,0,0,1,0,0,0
perjalanan,0,1,0,1,1,0,1,0,0,0
pekerja harian,0,0,0,0,0,0,0,0,0,1
periang,0,0,0,0,1,0,1,0,0,0
sukacita,0,0,0,0,1,0,1,0,0,0
gembira,0,0,0,0,1,0,1,0,0,1
riang,0,0,0,0,1,0,1,0,0,0
bergembira sekali,0,0,0,0,1,0,1,0,1,1
Yobel,0,0,0,0,1,0,1,0,1,0
hakim,0,0,0,0,0,0,0,0,0,0
menilai,0,0,0,0,0,0,0,0,0,0
pertimbangan,0,0,0,0,0,0,0,0,1,0
peradilan,0,1,0,0,0,0,1,0,0,1
pengadilan,0,1,0,0,0,0,0,0,0,1
bijaksana,0,0,0,0,0,0,1,0,0,1
kendi,0,0,0,0,0,0,0,0,0,0
menyulap,0,0,0,0,0,0,0,0,0,0
main sunglap dgn bola,0,0,0,0,0,0,0,0,0,0
jus,0,0,0,0,0,0,0,0,0,0
berair,0,0,0,0,0,0,0,0,0,0
campur aduk,0,0,0,0,0,1,0,0,0,0
bercampur,0,0,0,0,0,0,0,0,0,0
jumbo,0,0,0,0,0,0,0,0,0,0
melompat,0,0,0,0,1,0,1,0,0,0
persimpangan jalan,0,0,0,0,0,0,0,0,0,0
titik waktu,0,0,0,0,0,0,0,0,0,0
Hutan,0,0,0,1,0,0,0,0,0,0
muda,0,0,0,0,0,0,0,0,0,0
sampah,0,0,0,0,0,1,0,0,0,0
junta,0,0,0,0,0,1,0,0,0,0
yuridis,0,0,0,0,0,0,0,0,0,0
yurisdiksi,0,0,0,0,0,0,0,0,0,0
yurisprudensi,0,0,0,0,0,0,0,1,0,0
ahli hukum,0,0,0,0,0,0,0,0,0,1
juri,0,0,0,0,0,0,0,0,0,1
keadilan,0,0,0,0,0,0,1,0,0,1
dibenarkan,0,0,0,0,0,0,1,0,0,1
pembenaran,0,0,0,0,0,0,1,0,0,0
membenarkan,0,0,0,0,0,0,0,0,0,0
rami,0,0,0,0,0,0,0,0,0,0
remaja,0,0,0,0,0,1,0,0,0,0
penjajaran,0,0,0,0,0,0,0,0,0,0
kaisar,0,0,0,0,0,0,0,0,0,0
kaledoskop,0,0,0,0,0,0,0,0,0,0
kanguru,0,0,0,0,0,0,0,0,0,0
kanji,0,0,0,0,0,0,0,0,0,0
karma,0,0,0,0,0,0,0,0,0,0
kayak,0,0,0,0,0,0,0,0,0,0
lunas,0,0,0,0,0,0,0,0,0,0
penjaga,0,0,0,0,0,0,0,0,0,0
penyimpanan,0,0,0,0,0,0,0,0,0,0
kenang-kenangan,0,0,0,0,0,0,1,0,0,0
tong,0,0,0,0,0,0,0,0,0,0
ken,0,0,0,0,0,0,1,0,0,0
kandang,0,0,0,0,0,0,0,1,0,0
lelaki yg tdk terpelajar,0,0,0,0,0,1,0,0,0,0
inti,0,0,0,0,0,0,0,0,0,0
minyak tanah,0,0,0,1,0,0,0,0,0,0
ketel,0,0,0,0,0,0,0,0,0,0
kunci,0,0,0,0,0,0,0,0,0,0
lubang kunci,0,0,0,0,0,0,0,0,0,0
pembicara utama,0,0,0,0,0,0,1,0,0,0
dasar,0,0,0,0,0,0,1,0,0,0
dril,0,0,0,0,0,0,0,0,0,0
khan,0,0,0,1,0,0,0,0,0,1
tendangan,1,0,0,0,0,1,0,0,0,0
sepakan,1,0,0,0,0,0,0,0,0,0
anak,0,0,0,0,0,0,0,0,0,0
bercanda,0,0,0,0,0,0,0,0,0,0
menculik,1,0,0,1,0,1,0,1,1,0
membunuh,0,0,0,1,0,1,0,1,0,0
pembunuhan,1,0,0,1,0,1,0,1,0,0
tempat pembakaran,0,0,0,0,0,0,0,0,0,0
kilogram,0,0,0,0,0,0,0,0,0,0
kilometer,0,0,0,0,0,0,0,0,0,0
melipat,0,0,0,0,0,0,0,0,0,0
kimono,0,0,0,0,0,0,0,0,0,0
kerabat,0,0,0,0,0,0,0,0,0,0
jenis,0,0,0,0,1,0,1,0,0,1
taman kanak-kanak,0,0,0,0,0,0,0,0,0,0
kebaikan,0,0,0,0,0,0,1,0,0,0
keluarga,0,1,0,0,1,0,1,0,0,1
kinematika,0,0,0,0,0,0,0,0,0,0
raja,0,0,0,0,0,0,1,0,0,0
kerajaan,0,0,0,0,0,0,0,0,0,0
berbelit,0,0,0,0,0,0,0,0,0,0
keriting,0,0,0,0,0,0,0,0,0,0
kios,0,0,0,0,0,0,0,0,0,0
gereja,0,0,0,0,0,0,0,0,0,0
ciuman,0,1,0,0,1,0,1,0,1,0
kit,0,0,0,0,0,0,0,0,0,0
dapur,0,0,0,0,0,0,0,0,0,0
layang-layang,0,0,1,0,0,1,0,0,0,0
anak kucing,0,0,0,0,1,0,1,0,0,1
ketangkasan,0,0,0,0,0,0,1,0,0,0
ransel,0,0,0,0,0,0,0,0,0,0
meremas,0,0,0,0,0,0,0,0,0,0
lutut,0,0,0,0,0,0,0,0,0,0
berlutut,0,0,0,0,0,0,0,0,0,0
berlutut,0,0,0,0,0,0,0,0,0,0
tanda buruk,0,0,0,1,0,1,0,1,0,0
celana tanggung,0,0,0,0,0,0,0,0,0,1
pisau,0,0,0,0,0,0,0,0,0,0
ksatria,0,0,0,0,0,0,1,0,0,0
merajut,0,0,0,0,0,0,0,0,0,0
tombol,0,0,0,0,0,0,0,0,0,0
ketukan,0,0,0,0,0,0,0,0,0,0
bukit kecil,0,0,0,0,0,0,0,0,0,0
simpul,0,0,0,0,0,0,0,0,0,0
kusut,0,0,0,0,0,1,0,0,0,0
penuh arti,0,0,0,0,0,0,1,0,0,0
dengan sadar,0,0,0,0,0,0,0,0,0,0
pengetahuan,0,0,0,0,0,0,1,0,0,0
buku,0,0,0,0,0,0,0,0,0,0
kos,0,0,0,0,0,0,0,0,0,0
keris,0,0,0,0,0,0,0,0,0,0
pujian,0,0,0,0,1,0,1,0,0,0
laboratorium,0,0,0,0,0,0,0,0,0,0
label,0,0,0,0,0,0,0,0,0,1
tenaga kerja,0,1,0,0,1,0,1,0,1,1
laboratorium,0,0,0,0,0,0,0,0,0,0
bekerja keras,0,0,0,0,0,1,0,1,0,0
buruh,0,0,0,0,0,0,0,0,0,0
bekerja,0,0,0,0,0,0,0,0,0,0
melelahkan,0,0,0,0,0,1,0,0,0,0
labirin,0,1,0,0,0,1,0,0,0,0
lac,0,0,0,0,0,0,0,0,0,0
renda,1,0,0,1,0,1,1,1,0,1
kekurangan,0,0,0,0,0,1,0,0,0,0
kekurangan,0,0,0,0,0,1,0,0,0,0
kurang bersemangat,0,0,0,0,0,1,0,0,0,0
pernis,0,0,0,0,0,0,0,0,0,0
lacrosse,0,0,0,0,0,0,0,0,0,0
anak laki-laki,0,0,0,0,0,0,0,0,0,0
tangga,0,0,0,0,0,0,0,0,0,0
sarat,0,0,0,0,0,1,0,0,0,0
muatan,0,0,0,0,0,0,0,0,0,0
sendok,0,0,0,0,0,0,0,0,0,0
wanita,0,0,0,0,0,0,0,0,0,0
ketinggalan,0,0,0,0,0,1,0,0,0,0
tertinggal,1,1,1,0,0,1,0,1,0,0
laguna,0,0,0,0,0,0,0,0,0,0
sarang,0,0,0,0,0,1,0,0,0,0
kaum awam,0,0,0,0,0,0,0,0,0,0
danau,0,0,0,0,0,0,0,0,0,0
lama,0,0,0,0,0,0,0,0,0,0
domba,0,0,0,0,1,0,1,0,0,1
meratapi,0,0,1,1,0,1,0,1,0,0
meratap,0,0,0,0,0,0,0,1,0,0
lamina,0,0,0,0,0,0,0,0,0,0
dilaminasi,0,0,0,0,0,0,0,0,0,0
lampu,0,0,0,0,0,0,0,0,0,0
tombak,0,0,0,0,0,0,0,0,0,0
lancer,0,0,0,0,0,0,0,0,0,0
tanah,0,0,0,0,0,0,1,0,0,0
mendarat,0,0,0,0,0,0,1,0,0,0
pendaratan,0,0,0,0,0,0,0,0,0,0
terkurung daratan,0,0,0,0,0,0,0,0,0,0
Tuan Rumah,0,0,0,0,0,0,0,0,0,0
tengara,0,0,0,0,0,0,0,0,0,1
tanah,0,0,0,0,0,0,0,0,0,0
lanskap,0,0,0,0,0,0,0,0,0,0
lansekap,0,0,0,0,0,0,0,0,0,0
tanah longsor,0,0,0,1,0,1,0,1,0,0
jalur,0,0,0,0,0,0,0,0,0,0
bahasa,0,0,0,0,0,0,0,0,0,0
lesu,0,0,0,0,0,1,0,0,0,0
merana,0,0,0,0,0,1,0,0,0,0
mendekam,0,0,0,1,0,1,0,1,0,0
kurus,0,0,0,0,0,0,0,0,0,0
lentera,0,0,0,0,0,0,0,0,0,0
pangkuan,0,0,0,0,0,0,0,0,0,0
kelapak,0,0,0,0,0,0,0,0,0,0
selang,0,0,0,0,0,1,0,0,0,0
bekas,0,0,0,0,0,0,0,0,0,0
pencurian,0,0,1,0,0,1,0,0,0,0
lemak babi,0,0,0,0,0,0,0,0,0,0
lemari makan,0,0,0,0,0,0,0,0,0,0
besar,0,0,0,0,0,0,0,0,0,0
lebih besar,0,0,1,0,0,0,0,0,1,1
panjang lebar,0,0,0,0,0,0,0,0,0,0
bersenang-senang,0,0,0,0,0,0,0,0,0,0
larva,0,0,0,0,0,0,0,0,0,0
pangkal tenggorokan,0,0,0,0,0,0,0,0,0,0
laser,0,0,0,0,0,0,1,0,0,1
bulu mata,1,0,0,1,0,1,0,0,0,0
gadis,0,0,0,0,0,0,0,0,0,0
laso,0,0,0,0,0,0,0,0,0,0
abadi,0,0,0,0,0,0,0,0,0,0
memalangi,0,0,0,0,0,0,0,0,0,0
terlambat,0,0,0,0,0,1,0,1,0,0
keterlambatan,0,0,0,0,0,1,0,0,0,0
terpendam,1,1,1,0,0,1,0,0,1,0
lateral,0,0,0,0,0,0,0,0,0,0
kesamping,0,0,0,0,0,0,0,0,0,0
getah,0,0,0,0,0,0,0,0,0,0
mesin bubut,0,0,0,0,0,0,0,0,0,0
busa,0,0,0,0,0,0,0,0,0,0
Garis Lintang,0,0,0,0,0,0,0,0,0,0
kakus,0,0,1,0,0,1,0,0,0,0
kisi,0,0,0,0,0,0,0,0,0,0
terpuji,0,0,0,0,0,0,1,0,0,0
tertawa,0,0,0,0,1,0,1,0,1,0
menggelikan,0,0,1,0,0,1,0,0,0,0
tertawa,0,0,0,0,1,0,1,0,0,0
tawa,0,1,0,0,1,0,1,0,1,0
meluncurkan,0,1,0,0,0,0,1,0,0,0
cucian,0,0,0,0,0,0,0,0,0,0
pemenang hadiah,0,0,0,0,0,0,1,0,0,1
pohon salam,0,0,0,0,0,0,1,0,0,0
kemenangan,0,0,0,0,1,0,1,0,0,0
lahar,1,0,0,1,0,1,0,0,0,0
lavage,0,0,0,0,0,0,0,0,0,0
WC,0,0,1,0,0,0,0,0,0,0
lavender,0,0,0,0,0,0,0,0,0,0
mewah,0,0,0,0,0,0,1,0,0,0
hukum,0,0,0,0,0,0,0,0,0,1
sah,0,0,0,0,0,0,1,0,0,1
pelanggaran hukum,1,0,0,1,0,1,0,0,0,0
halaman rumput,0,0,0,0,0,0,0,0,0,0
gugatan,1,0,1,1,0,1,0,1,1,0
pengacara,1,0,1,1,0,1,0,0,0,0
longgar,0,0,0,0,0,1,0,1,0,0
pencahar,0,0,1,1,0,1,0,0,0,0
berbaring,0,0,0,0,0,0,0,0,0,0
lapisan,0,0,0,0,0,0,0,0,0,0
berlapis-lapis,0,0,0,0,0,0,0,0,0,0
orang awam,0,0,0,0,0,0,0,0,0,0
malas,0,0,0,0,0,1,0,0,0,0
lea,0,0,0,0,0,0,0,0,0,0
memimpin,0,0,0,0,0,0,1,0,0,0
pemimpin,0,0,0,0,0,0,1,0,0,1
terkemuka,0,0,0,0,0,0,0,0,0,1
petunjuk,0,0,0,0,0,0,0,0,0,0
daun,0,0,0,0,0,0,0,0,0,0
selebaran,0,0,0,0,0,0,0,0,0,0
rindang,0,0,0,0,0,0,0,0,0,0
liga,0,0,0,0,0,0,1,0,0,0
bocor,0,0,0,0,0,1,0,0,0,0
kebocoran,0,0,0,0,0,1,0,0,0,0
bocor,0,0,0,0,0,1,0,0,0,0
bersandar,0,0,0,0,0,0,0,0,0,0
bersandar,0,0,0,0,0,0,0,0,0,0
condong,0,0,0,0,0,0,0,0,0,1
melompat,0,0,0,0,0,0,0,0,0,0
mempelajari,0,0,0,0,0,0,1,0,0,0
terpelajar,0,0,0,0,0,0,0,0,0,0
pelajar,0,0,0,0,0,0,0,0,0,0
sedang belajar,0,0,0,0,0,0,1,0,0,0
sewa,0,0,0,0,0,0,0,0,0,0
tali,0,0,0,0,0,0,0,0,0,0
kulit,0,0,0,0,0,0,0,0,0,0
kasar,0,0,0,0,0,0,0,0,0,0
meninggalkan,0,0,0,0,0,1,0,1,1,0
kuliah,0,0,0,0,0,0,0,0,0,0
penceramah,0,0,0,0,0,0,1,0,0,0
langkan,0,0,0,0,0,0,0,0,0,0
buku besar,0,0,0,0,0,0,0,0,0,0
lee,0,0,0,0,0,0,0,0,0,0
lintah,0,0,0,0,0,1,0,0,0,0
lintah,0,0,1,1,0,1,0,0,0,0
lirik,0,0,1,0,0,1,0,0,0,0
curiga,0,0,0,0,0,0,0,0,1,0
ampas,0,0,0,0,0,0,0,0,0,0
kelonggaran,0,0,0,0,0,0,1,0,0,0
kiri,0,0,0,0,0,0,0,0,0,0
kaki,0,0,0,0,0,0,0,0,0,0
warisan,0,0,0,0,0,0,0,0,0,0
hukum,0,0,0,0,0,0,1,0,0,1
legalitas,0,0,0,0,0,0,0,0,0,0
mensahkan,0,0,0,0,0,0,0,0,0,0
dilegalkan,1,0,0,1,1,0,1,0,0,1
sah,0,0,0,0,0,0,0,0,0,0
legenda,0,0,0,0,0,0,0,0,0,0
legendaris,0,0,0,0,0,0,1,0,0,0
keterbacaan,0,0,0,0,0,0,1,0,0,0
terbaca,0,0,0,0,0,0,1,0,0,0
Pasukan,0,0,0,0,0,0,0,0,0,0
mengatur,0,0,0,0,0,0,0,0,0,0
peraturan perundang-undangan,0,0,0,0,0,0,0,0,0,0
legislatif,0,0,0,0,0,0,0,0,0,0
legislator,0,0,0,0,0,0,0,0,0,1
badan legislatif,0,0,0,0,0,0,0,0,0,1
legitimasi,0,0,0,0,0,0,0,0,0,1
kaki,0,0,0,0,0,0,0,0,0,0
tumbuhan polong,0,0,0,0,0,0,0,0,0,0
santai,0,1,0,0,1,0,1,0,1,1
dengan santai,0,0,0,0,0,0,1,0,0,0
kata pengantar singkat,0,0,0,0,0,0,1,0,0,0
lemon,0,0,1,0,0,1,0,0,0,0
meminjamkan,0,0,0,0,0,0,0,0,0,0
pemberi pinjaman,0,0,0,0,0,0,0,0,0,1
pinjaman,0,0,0,0,0,0,0,0,0,0
panjangnya,0,0,0,0,0,0,0,0,0,0
memperpanjang,0,0,0,0,0,0,0,0,0,0
diperpanjang,0,0,0,0,0,0,0,0,0,0
pemanjangan,0,0,0,0,0,0,0,0,0,0
memanjang,0,0,0,0,0,0,0,0,0,0
panjang,0,0,0,0,0,0,0,0,0,0
kelonggaran,0,0,0,0,0,0,0,0,0,0
lunak,0,0,0,0,0,0,1,0,0,0
lensa,0,0,0,0,0,0,0,0,0,0
macan tutul,0,0,0,0,0,0,0,0,0,0
kusta,0,0,1,1,0,1,0,1,0,0
penyewa,0,0,0,0,0,0,0,0,0,0
mengurangi,0,1,0,0,0,1,0,0,0,0
berkurangnya,0,0,0,0,0,0,0,0,0,0
lebih rendah,0,0,1,0,0,1,0,0,0,0
pelajaran,0,1,0,0,0,0,1,0,0,1
penyewa,0,0,0,0,0,0,0,0,0,0
letal,0,0,1,1,0,1,0,1,0,0
lesu,0,0,0,0,0,0,0,0,0,0
kelesuan,0,0,0,0,0,1,0,1,0,0
surat,0,1,0,0,0,0,0,0,0,0
berhuruf,0,1,0,0,0,0,1,0,0,1
surat-surat,0,0,0,0,0,0,0,0,0,0
selada,0,0,0,0,0,0,0,0,0,0
leukemia,1,0,0,1,0,1,0,1,0,0
tanggul,0,0,0,0,0,0,0,0,0,1
tingkat,0,0,0,0,0,0,1,0,0,1
tuas,0,0,0,0,0,0,0,0,0,0
manfaat,0,0,0,0,0,0,1,0,0,0
retribusi,0,0,0,0,0,1,0,0,0,0
cabul,0,0,1,0,0,1,0,0,0,0
kamus,0,0,0,0,0,0,0,0,0,0
ley,0,0,0,0,0,0,0,0,0,0
kewajiban,0,0,0,0,0,0,0,0,0,0
kewajiban,0,0,0,0,0,0,0,0,0,0
hubungan,0,0,0,0,0,1,0,0,0,0
pembohong,0,0,1,0,0,1,0,0,0,0
fitnah,1,0,0,1,0,1,0,0,0,1
memfitnah,0,0,0,0,0,0,0,0,0,0
liberal,0,0,0,0,0,1,1,0,0,0
liberalisme,0,0,0,0,0,0,0,0,0,0
membebaskan,1,1,0,0,1,0,1,0,1,1
pembebasan,0,1,0,0,1,0,1,0,1,0
kebebasan,0,1,0,0,1,0,1,0,1,1
libido,0,0,0,0,0,0,0,0,0,0
pustakawan,0,0,0,0,0,0,0,0,0,0
Perpustakaan,0,0,0,0,0,0,1,0,0,0
libretto,0,0,0,0,0,0,0,0,0,0
lisensi,0,0,0,0,0,0,0,0,0,0
lumut,0,0,0,0,0,0,0,0,0,0
menjilat,0,0,1,0,0,1,0,0,0,0
tutup,0,0,0,0,0,0,0,0,0,0
berbohong,1,0,1,0,0,1,0,1,0,0
bawahan,0,0,0,0,0,0,0,0,0,0
hak gadai,0,0,0,0,0,0,0,0,0,0
pengganti,0,0,0,0,0,0,0,0,0,0
letnan,0,0,0,0,0,0,0,0,0,1
kehidupan,0,0,0,0,0,0,0,0,0,0
sumber hidup,0,0,0,0,0,0,1,0,0,0
sekoci,0,0,0,0,0,0,0,0,0,0
tak bernyawa,0,0,0,1,0,1,0,1,0,0
seperti kehidupan,0,0,0,0,0,0,0,0,0,0
kekal,0,0,0,0,0,0,0,0,0,0
seumur hidup,0,0,0,0,0,0,0,0,0,0
mengangkat,0,0,0,0,0,0,0,0,0,0
ligamen,0,0,0,0,0,0,0,0,0,0
ligasi,0,0,0,0,0,0,0,0,0,0
lampu,0,0,0,0,0,0,0,0,0,0
meringankan,0,0,0,0,0,0,0,0,0,0
mercu suar,0,0,0,0,0,0,1,0,0,0
keringanan,0,0,0,0,0,0,0,0,0,0
petir,1,0,0,1,0,0,0,0,1,0
kemungkinan,0,0,0,0,0,0,0,0,0,0
kemiripan,0,0,0,0,0,0,0,0,0,0
juga,0,0,0,0,0,0,0,0,0,0
menyukai,0,0,0,0,1,0,1,0,0,1
ungu,0,0,0,0,0,0,0,0,0,0
bunga bakung,0,0,0,0,0,0,0,0,0,0
lengan,0,0,0,0,0,0,0,0,0,0
limbo,0,0,0,0,0,0,0,0,0,0
membatasi,0,0,0,0,0,0,0,0,0,0
keterbatasan,0,0,0,0,0,0,0,0,0,0
terbatas,1,0,0,0,0,1,0,1,0,0
tak terbatas,0,0,0,0,0,0,0,0,0,0
limousine,0,0,0,0,0,0,0,0,0,0
lemas,0,0,0,0,0,1,0,0,0,0
lin,0,0,0,0,0,0,0,0,0,0
garis,0,0,0,0,0,0,0,0,0,0
garis keturunan,0,0,0,0,0,0,0,0,0,0
langsung,0,0,0,0,0,0,0,0,0,0
linier,0,0,0,0,0,0,0,0,0,0
berjajar,0,0,0,0,0,0,0,0,0,0
linen,0,0,0,0,0,0,0,0,0,0
kapal,0,0,0,0,0,0,0,0,0,0
garis,0,0,0,1,0,0,0,0,0,0
masih tertinggal,0,1,0,0,0,0,0,0,0,0
bahasa yg aneh,0,0,0,0,0,0,0,0,0,0
bahasa,0,0,0,0,0,0,0,0,0,0
ahli bahasa,0,0,0,0,0,0,1,0,0,1
linguistik,0,0,0,0,0,0,0,0,0,0
ilmu bahasa,0,0,0,0,0,0,0,0,0,0
lapisan,0,0,0,0,0,0,0,0,0,0
tautan,0,0,0,0,0,0,0,0,0,0
linolium,0,0,0,0,0,0,0,0,0,0
serat,0,0,0,0,0,1,0,0,0,0
singa,0,0,0,1,0,0,1,0,0,0
bibir,0,0,0,0,0,0,0,0,0,0
lipstik,0,0,0,0,0,0,0,0,0,0
pencairan,0,0,0,0,0,0,0,0,0,0
dicairkan,0,0,0,0,0,0,0,0,0,0
minuman keras,0,0,0,0,0,0,0,0,0,0
cairan,0,0,0,0,0,0,0,0,0,0
melikuidasi,0,0,0,0,0,0,0,0,0,0
likuidasi,0,0,0,0,0,0,0,0,0,0
likuidator,0,0,0,0,0,0,0,0,0,0
likuiditas,0,0,0,0,0,0,0,0,0,0
minuman keras,1,0,0,0,1,1,0,1,0,0
pelat,0,0,0,0,0,0,0,0,0,0
daftar,0,0,0,0,0,0,0,0,0,0
mendengarkan,0,0,0,0,0,0,0,0,0,0
pendengar,0,0,0,0,0,0,0,0,0,0
daftar,0,0,0,0,0,0,0,0,0,0
lesu,0,0,0,0,0,1,0,1,0,0
litani,0,0,0,0,0,0,0,0,0,0
secara harfiah,0,0,0,0,0,0,0,0,0,0
sastra,0,0,0,0,0,0,0,0,0,0
literatur,0,0,0,0,0,0,0,0,0,0
lentur,0,0,0,0,0,0,1,0,0,0
gambar pd sepotong logam,0,0,0,0,0,0,0,0,0,0
litografi,0,0,0,0,0,0,0,0,0,0
litologi,0,0,0,0,0,0,0,0,0,0
litosfer,0,0,0,0,0,0,0,0,0,0
penggugat,0,0,0,0,0,1,0,0,0,0
mengajukan perkara,1,1,1,1,0,1,0,1,0,0
proses pengadilan,0,0,0,0,0,1,0,0,0,0
suka beperkara,1,0,1,0,0,1,0,0,0,0
sampah,0,0,0,0,0,1,0,0,0,0
pesisir,0,0,0,0,0,0,0,0,0,0
liturgi,0,0,0,0,0,0,0,0,0,0
mata pencaharian,0,0,0,0,0,0,0,0,0,0
livery,0,0,0,0,0,0,0,0,0,0
marah,1,0,1,0,0,1,0,0,0,0
hidup,0,0,0,0,0,0,0,0,0,0
lama,0,0,0,0,0,0,0,0,0,0
memuat,0,0,0,0,0,0,0,0,0,0
roti,0,0,0,0,0,1,0,0,0,0
sepatu kasual,0,0,0,0,0,1,0,0,0,0
lempung,0,0,0,0,0,0,0,0,0,0
meminjamkan,0,0,0,0,0,0,0,0,0,0
segan,1,0,0,0,0,1,0,0,0,0
benci,1,0,1,0,0,1,0,0,0,0
kebencian,0,0,1,0,0,1,0,0,0,0
menjijikkan,1,0,1,0,0,1,0,0,0,0
lobi,0,0,0,0,0,0,0,0,0,0
pelobi,0,0,0,0,0,1,0,0,0,0
cuping,0,0,0,0,0,0,0,0,0,0
lokal,0,0,0,0,0,0,0,0,0,0
lokal,0,0,0,0,0,0,0,0,0,0
lokalitas,0,0,0,0,0,0,0,0,0,0
lokalisasi,0,0,0,0,0,0,0,0,0,0
melokalisir,0,1,0,0,0,0,0,0,0,0
menemukan,0,0,0,0,0,0,0,0,0,0
lokasi,0,0,0,0,0,0,0,0,0,0
danau,0,0,0,0,0,0,0,0,0,0
kunci,0,0,0,0,0,0,0,0,0,0
loker,0,0,0,0,0,0,0,0,0,0
tukang kunci,0,0,0,0,0,0,0,0,0,0
terkunci,0,0,0,1,0,1,0,1,0,0
daya penggerak,0,0,0,0,0,0,0,0,0,0
lokomotif,0,0,0,0,0,0,0,0,0,0
belalang,0,0,0,1,0,1,0,0,0,0
mengajukan,0,0,0,0,0,0,0,0,0,0
pemondok,0,0,0,0,0,0,0,0,0,0
penginapan,0,0,0,0,0,0,0,0,0,1
loteng,0,0,0,0,0,0,0,0,0,0
mulia,0,0,0,0,0,1,0,0,0,0
catatan,0,0,0,0,0,0,0,0,0,0
logaritma,0,0,0,0,0,0,0,0,0,0
logaritma,0,0,0,0,0,0,0,0,0,0
logika,0,0,0,0,0,0,0,0,0,0
logis,0,0,0,0,0,0,1,0,0,0
logistik,0,0,0,0,0,0,0,0,0,0
jenis logo,0,0,0,0,0,0,0,0,0,0
pinggang,0,0,0,0,0,0,0,0,0,0
permen lolipop,0,0,0,0,0,0,0,0,0,0
sendirian,0,0,0,0,0,0,0,1,0,0
kesendirian,0,0,0,1,0,1,0,1,0,0
kesepian,1,0,1,1,0,1,0,1,0,0
kesepian,0,0,0,0,0,1,0,1,0,0
panjang,0,1,0,0,0,0,0,0,0,0
umur panjang,0,0,0,0,0,0,1,0,0,0
kerinduan,0,1,0,0,0,0,0,1,0,0
garis bujur,0,0,0,0,0,0,0,0,0,0
membujur,0,0,0,0,0,0,0,0,0,0
memanjang,0,0,0,0,0,0,0,0,0,0
toilet,0,0,1,0,0,1,0,0,0,0
mencari,0,0,0,0,0,0,0,0,0,0
mesin tenun,0,1,0,1,0,1,0,0,0,0
menjulang,0,0,0,0,0,0,0,0,0,0
loon,0,0,1,0,0,1,0,0,0,0
gila,0,0,0,0,0,1,0,0,0,0
lingkaran,0,0,0,0,0,0,0,0,0,0
jalan keluar,0,0,0,0,0,0,0,0,0,0
melonggarkan,0,0,0,0,0,0,0,0,0,0
melonggarkan,0,0,0,0,0,0,0,0,0,0
menjarah,0,0,0,0,0,1,0,0,0,0
memangkas,0,0,0,0,0,0,0,0,0,0
miring,0,0,0,0,0,0,0,0,0,0
Tuan,0,0,1,0,0,1,1,0,0,1
tuan-tuan,0,0,0,0,0,0,0,0,0,0
kekuasaan,0,0,0,0,0,0,1,0,0,0
pengetahuan,0,0,0,0,0,0,0,0,0,0
truk,0,0,0,0,0,0,0,0,0,0
kehilangan,1,0,1,1,0,1,0,1,1,0
kekalahan,1,0,0,0,0,1,0,1,0,0
kehilangan,1,0,0,1,0,1,0,1,0,0
hilang,0,0,0,0,0,1,0,1,0,0
banyak,0,0,0,0,0,0,0,0,0,0
losion,0,0,0,0,0,0,0,0,0,0
banyak,0,0,0,0,0,0,0,0,0,0
lotre,0,1,0,0,0,0,0,0,0,0
loto,0,0,0,0,0,0,0,0,0,0
keras,0,0,0,0,0,0,0,0,0,0
dengan keras,0,0,0,0,0,0,0,0,0,0
kekerasan,1,0,0,0,0,1,0,0,0,0
ruang santai,0,0,0,0,0,1,0,0,0,0
kutu,0,0,1,0,0,1,0,0,0,0
manis,0,0,0,0,1,0,1,0,0,1
cinta,0,0,0,0,1,0,1,0,0,0
menyenangkan,0,1,0,0,1,0,1,1,1,1
bercinta,0,0,0,0,1,0,1,0,0,1
kekasih,0,1,0,0,1,0,1,0,0,1
penuh kasih,0,0,0,0,1,0,1,0,0,1
lebih rendah,0,0,0,0,0,1,0,1,0,0
penurunan,0,0,0,0,0,1,0,0,0,0
terendah,0,0,0,0,0,1,0,1,0,0
daratan rendah,0,0,0,0,0,1,0,0,0,0
rendah,0,0,0,0,0,1,0,1,0,0
loyal,0,0,0,1,1,0,1,0,1,1
loyalitas,0,0,0,0,0,0,1,0,0,1
melumasi,0,0,0,0,0,0,0,0,0,0
pelumasan,0,0,0,0,0,0,0,0,0,0
keberuntungan,0,1,0,0,1,0,1,0,1,0
beruntung,0,0,0,0,1,0,1,0,1,0
lucu,0,0,0,0,0,1,0,0,0,0
membawa,0,0,0,0,0,0,0,0,0,0
bagasi,0,0,0,0,0,0,0,0,0,0
menidurkan,0,1,0,0,0,0,0,0,0,0
nyanyian pengantar tidur,0,0,0,0,0,0,0,0,0,0
pinggang,0,0,0,0,0,0,0,0,0,0
kayu,0,0,0,0,0,0,0,0,0,0
lamban,0,0,0,0,0,1,0,0,0,0
bercahaya,0,0,0,0,0,0,0,0,0,0
bercahaya,0,0,0,0,0,0,0,0,0,0
gumpalan,0,0,0,0,0,1,0,0,0,0
kental,0,0,1,0,0,1,0,0,0,0
kegilaan,1,0,1,1,0,1,0,1,0,0
bulan,0,0,0,0,0,0,0,0,0,0
gila,1,0,1,1,0,1,0,0,0,0
makan siang,0,0,0,0,0,0,0,0,0,0
